#,City,District,Ward,address_code
7145,Tỉnh Quảng Nam,Huyện Hiệp Đức,Xã Quế Bình,R80007605
7146,Tỉnh Quảng Nam,Huyện Hiệp Đức,Xã Quế Lưu,R80007615
7147,Tỉnh Quảng Nam,Huyện Hiệp Đức,Xã Quế Thọ,R80007616
7148,Tỉnh Quảng Nam,Huyện Hiệp Đức,Xã Sông Trà,R80007606
7149,Tỉnh Quảng Nam,Huyện Hiệp Đức,Xã Thăng Phước,R80007614
7150,Tỉnh Quảng Nam,Huyện Nam Giang,Thị Trấn Thạnh Mỹ,R80007564
7151,Tỉnh Quảng Nam,Huyện Nam Giang,Xã Chà Vàl,R80007565
7152,Tỉnh Quảng Nam,Huyện Nam Giang,Xã Chơ Chun,R80007562
7153,Tỉnh Quảng Nam,Huyện Nam Giang,Xã Cà Dy,R80007561
7154,Tỉnh Quảng Nam,Huyện Nam Giang,Xã La Dêê,R80007557
7155,Tỉnh Quảng Nam,Huyện Nam Giang,Xã La Êê,R80007567
7156,Tỉnh Quảng Nam,Huyện Nam Giang,Xã Tà Bhing,R80007558
7157,Tỉnh Quảng Nam,Huyện Nam Giang,Xã Tà Pơơ,R80007559
7158,Tỉnh Quảng Nam,Huyện Nam Giang,Xã Zuôih,R80007560
7159,Tỉnh Quảng Nam,Huyện Nam Giang,Xã Đắk Pree,R80007566
7160,Tỉnh Quảng Nam,Huyện Nam Giang,Xã Đắk Pring,R80007563
7161,Tỉnh Quảng Nam,Huyện Nam Giang,Xã Đắk Tôi,R80007556
7162,Tỉnh Quảng Nam,Huyện Nam Trà My,Xã Trà Cang,R80007740
7163,Tỉnh Quảng Nam,Huyện Nam Trà My,Xã Trà Don,R80007735
7164,Tỉnh Quảng Nam,Huyện Nam Trà My,Xã Trà Dơn,R80007736
7165,Tỉnh Quảng Nam,Huyện Nam Trà My,Xã Trà Leng,R80007741
7166,Tỉnh Quảng Nam,Huyện Nam Trà My,Xã Trà Linh,R80007742
7167,Tỉnh Quảng Nam,Huyện Nam Trà My,Xã Trà Mai,R80007737
7168,Tỉnh Quảng Nam,Huyện Nam Trà My,Xã Trà Nam,R7060478
7169,Tỉnh Quảng Nam,Huyện Nam Trà My,Xã Trà Tập,R80007738
7170,Tỉnh Quảng Nam,Huyện Nam Trà My,Xã Trà Vinh,R80007734
7171,Tỉnh Quảng Nam,Huyện Nam Trà My,Xã Trà Vân,R80007739
7172,Tỉnh Quảng Nam,Huyện Nông Sơn,Xã Phước Ninh,R80007574
7173,Tỉnh Quảng Nam,Huyện Nông Sơn,Xã Quế Lâm,R80007568
7174,Tỉnh Quảng Nam,Huyện Nông Sơn,Xã Quế Lộc,R80007569
7175,Tỉnh Quảng Nam,Huyện Nông Sơn,Xã Quế Ninh,R80007570
7176,Tỉnh Quảng Nam,Huyện Nông Sơn,Xã Quế Phước,R80007571
7177,Tỉnh Quảng Nam,Huyện Nông Sơn,Xã Quế Trung,R80007572
7178,Tỉnh Quảng Nam,Huyện Nông Sơn,Xã Sơn Viên,R80007573
7179,Tỉnh Quảng Nam,Huyện Núi Thành,Thị Trấn Núi Thành,R80007701
7180,Tỉnh Quảng Nam,Huyện Núi Thành,Xã Tam Anh Bắc,R80007702
7181,Tỉnh Quảng Nam,Huyện Núi Thành,Xã Tam Anh Nam,R80007690
7182,Tỉnh Quảng Nam,Huyện Núi Thành,Xã Tam Giang,R80007703
7183,Tỉnh Quảng Nam,Huyện Núi Thành,Xã Tam Hiệp,R80007694
7184,Tỉnh Quảng Nam,Huyện Núi Thành,Xã Tam Hòa,R80007704
7185,Tỉnh Quảng Nam,Huyện Núi Thành,Xã Tam Hải,R80007691
7186,Tỉnh Quảng Nam,Huyện Núi Thành,Xã Tam Mỹ Tây,R80007693
7187,Tỉnh Quảng Nam,Huyện Núi Thành,Xã Tam Mỹ Đông,R80007692
7188,Tỉnh Quảng Nam,Huyện Núi Thành,Xã Tam Nghĩa,R80007695
7189,Tỉnh Quảng Nam,Huyện Núi Thành,Xã Tam Quang,R80007688
7190,Tỉnh Quảng Nam,Huyện Núi Thành,Xã Tam Sơn,R80007689
7191,Tỉnh Quảng Nam,Huyện Núi Thành,Xã Tam Thạnh,R80007697
7192,Tỉnh Quảng Nam,Huyện Núi Thành,Xã Tam Tiến,R80007698
7193,Tỉnh Quảng Nam,Huyện Núi Thành,Xã Tam Trà,R80007696
7194,Tỉnh Quảng Nam,Huyện Núi Thành,Xã Tam Xuân 1,R80007699
7195,Tỉnh Quảng Nam,Huyện Núi Thành,Xã Tam Xuân 2,R80007700
7196,Tỉnh Quảng Nam,Huyện Phú Ninh,Thị Trấn Phú Thịnh,R80007743
7197,Tỉnh Quảng Nam,Huyện Phú Ninh,Xã Tam An,R80007747
7198,Tỉnh Quảng Nam,Huyện Phú Ninh,Xã Tam Dân,R80007749
7199,Tỉnh Quảng Nam,Huyện Phú Ninh,Xã Tam Lãnh,R80007744
7200,Tỉnh Quảng Nam,Huyện Phú Ninh,Xã Tam Lộc,R80007751
7201,Tỉnh Quảng Nam,Huyện Phú Ninh,Xã Tam Phước,R80007752
7202,Tỉnh Quảng Nam,Huyện Phú Ninh,Xã Tam Thành,R80007746
7203,Tỉnh Quảng Nam,Huyện Phú Ninh,Xã Tam Thái,R80007745
7204,Tỉnh Quảng Nam,Huyện Phú Ninh,Xã Tam Vinh,R80007753
7205,Tỉnh Quảng Nam,Huyện Phú Ninh,Xã Tam Đàn,R80007750
7206,Tỉnh Quảng Nam,Huyện Phú Ninh,Xã Tam Đại,R80007748
7207,Tỉnh Quảng Nam,Huyện Phước Sơn,Thị Trấn Khâm Đức,R80007597
7208,Tỉnh Quảng Nam,Huyện Phước Sơn,Xã Phước Chánh,R80007598
7209,Tỉnh Quảng Nam,Huyện Phước Sơn,Xã Phước Công,R80007599
7210,Tỉnh Quảng Nam,Huyện Phước Sơn,Xã Phước Hiệp,R80007602
7211,Tỉnh Quảng Nam,Huyện Phước Sơn,Xã Phước Hòa,R80007600
7212,Tỉnh Quảng Nam,Huyện Phước Sơn,Xã Phước Kim,R80007593
7213,Tỉnh Quảng Nam,Huyện Phước Sơn,Xã Phước Lộc,R80007594
7214,Tỉnh Quảng Nam,Huyện Phước Sơn,Xã Phước Mỹ,R80007603
7215,Tỉnh Quảng Nam,Huyện Phước Sơn,Xã Phước Năng,R80007595
7216,Tỉnh Quảng Nam,Huyện Phước Sơn,Xã Phước Thành,R80007604
7217,Tỉnh Quảng Nam,Huyện Phước Sơn,Xã Phước Xuân,R80007596
7218,Tỉnh Quảng Nam,Huyện Phước Sơn,Xã Phước Đức,R80007601
7219,Tỉnh Quảng Nam,Huyện Quế Sơn,Thị Trấn Đông Phú,R80007726
7220,Tỉnh Quảng Nam,Huyện Quế Sơn,Xã Hương An,R80007727
7221,Tỉnh Quảng Nam,Huyện Quế Sơn,Xã Phú Thọ,R80007732
7222,Tỉnh Quảng Nam,Huyện Quế Sơn,Xã Quế An,R80007733
7223,Tỉnh Quảng Nam,Huyện Quế Sơn,Xã Quế Châu,R80007728
7224,Tỉnh Quảng Nam,Huyện Quế Sơn,Xã Quế Cường,R80007721
7225,Tỉnh Quảng Nam,Huyện Quế Sơn,Xã Quế Hiệp,R80007729
7226,Tỉnh Quảng Nam,Huyện Quế Sơn,Xã Quế Long,R80007730
7227,Tỉnh Quảng Nam,Huyện Quế Sơn,Xã Quế Minh,R80007722
7228,Tỉnh Quảng Nam,Huyện Quế Sơn,Xã Quế Mỹ,RVN80
7229,Tỉnh Quảng Nam,Huyện Quế Sơn,Xã Quế Phong,R80007731
7230,Tỉnh Quảng Nam,Huyện Quế Sơn,Xã Quế Phú,R80007719
7231,Tỉnh Quảng Nam,Huyện Quế Sơn,Xã Quế Thuận,R80007723
7232,Tỉnh Quảng Nam,Huyện Quế Sơn,Xã Quế Xuân 1,R80007724
7233,Tỉnh Quảng Nam,Huyện Quế Sơn,Xã Quế Xuân 2,R80007725
7234,Tỉnh Quảng Nam,Huyện Thăng Bình,Thị Trấn Hà Lam,R80007671
7235,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình An,R80007656
7236,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Chánh,R80007665
7237,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Dương,R80007658
7238,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Giang,R80007672
7239,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Hải,R80007667
7240,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Lãnh,R80007661
7241,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Minh,R80007673
7242,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Nam,R80007662
7243,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Nguyên,R80007659
7244,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Phú,R80007674
7245,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Phục,R80007675
7246,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Quý,R80007669
7247,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Quế,R80007668
7248,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Sa,R80007670
7249,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Triều,R80007664
7250,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Trung,R80007677
7251,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Trị,R80007676
7252,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Tú,R80007663
7253,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Đào,R80007657
7254,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Định Bắc,R80007660
7255,Tỉnh Quảng Nam,Huyện Thăng Bình,Xã Bình Định Nam,R80007666
7256,Tỉnh Quảng Nam,Huyện Tiên Phước,Thị Trấn Tiên Kỳ,R80007628
7257,Tỉnh Quảng Nam,Huyện Tiên Phước,Xã Tiên An,R80007627
7258,Tỉnh Quảng Nam,Huyện Tiên Phước,Xã Tiên Châu,R80007619
7259,Tỉnh Quảng Nam,Huyện Tiên Phước,Xã Tiên Cảnh,R80007618
7260,Tỉnh Quảng Nam,Huyện Tiên Phước,Xã Tiên Cẩm,R80007622
7261,Tỉnh Quảng Nam,Huyện Tiên Phước,Xã Tiên Hiệp,R80007620
7262,Tỉnh Quảng Nam,Huyện Tiên Phước,Xã Tiên Hà,R80007623
7263,Tỉnh Quảng Nam,Huyện Tiên Phước,Xã Tiên Lãnh,R80007630
7264,Tỉnh Quảng Nam,Huyện Tiên Phước,Xã Tiên Lập,R80007624
7265,Tỉnh Quảng Nam,Huyện Tiên Phước,Xã Tiên Lộc,R80007621
7266,Tỉnh Quảng Nam,Huyện Tiên Phước,Xã Tiên Mỹ,R80007625
7267,Tỉnh Quảng Nam,Huyện Tiên Phước,Xã Tiên Ngọc,R80007617
7268,Tỉnh Quảng Nam,Huyện Tiên Phước,Xã Tiên Phong,R80007631
7269,Tỉnh Quảng Nam,Huyện Tiên Phước,Xã Tiên Sơn,R80007629
7270,Tỉnh Quảng Nam,Huyện Tiên Phước,Xã Tiên Thọ,R80007626
7271,Tỉnh Quảng Nam,Huyện Tây Giang,Xã A Nông,R80007680
7272,Tỉnh Quảng Nam,Huyện Tây Giang,Xã A Tiêng,R80007681
7273,Tỉnh Quảng Nam,Huyện Tây Giang,Xã A Vương,R80007686
7274,Tỉnh Quảng Nam,Huyện Tây Giang,Xã A Xan,R80007687
7275,Tỉnh Quảng Nam,Huyện Tây Giang,Xã Bha Lê,R80007678
7276,Tỉnh Quảng Nam,Huyện Tây Giang,Xã Chớm,R80007679
7277,Tỉnh Quảng Nam,Huyện Tây Giang,Xã Dang,R80007682
7278,Tỉnh Quảng Nam,Huyện Tây Giang,Xã Ga Ri,R80007683
7279,Tỉnh Quảng Nam,Huyện Tây Giang,Xã Lăng,R80007684
7280,Tỉnh Quảng Nam,Huyện Tây Giang,Xã Tr'hy,R80007685
7281,Tỉnh Quảng Nam,Huyện Đông Giang,Thị Trấn P Rao,R80007641
7282,Tỉnh Quảng Nam,Huyện Đông Giang,Xã A Rooi,R80007639
7283,Tỉnh Quảng Nam,Huyện Đông Giang,Xã A Ting,R80007633
7284,Tỉnh Quảng Nam,Huyện Đông Giang,Xã Ba,R80007634
7285,Tỉnh Quảng Nam,Huyện Đông Giang,Xã Jơ Ngây,R80007635
7286,Tỉnh Quảng Nam,Huyện Đông Giang,Xã Ka Dăng,R80007640
7287,Tỉnh Quảng Nam,Huyện Đông Giang,Xã Mà Cooi,R80007636
7288,Tỉnh Quảng Nam,Huyện Đông Giang,Xã Sông Kôn,R80007642
7289,Tỉnh Quảng Nam,Huyện Đông Giang,Xã Tà Lu,R80007632
7290,Tỉnh Quảng Nam,Huyện Đông Giang,Xã Tư,R80007637
7291,Tỉnh Quảng Nam,Huyện Đông Giang,Xã Za Hung,R80007638
7292,Tỉnh Quảng Nam,Huyện Đại Lộc,Thị Trấn Ái Nghĩa,R80007590
7293,Tỉnh Quảng Nam,Huyện Đại Lộc,Xã Đại An,R80007583
7294,Tỉnh Quảng Nam,Huyện Đại Lộc,Xã Đại Chánh,R80007584
7295,Tỉnh Quảng Nam,Huyện Đại Lộc,Xã Đại Cường,R80007585
7296,Tỉnh Quảng Nam,Huyện Đại Lộc,Xã Đại Hiệp,R80007592
7297,Tỉnh Quảng Nam,Huyện Đại Lộc,Xã Đại Hòa,R80007586
7298,Tỉnh Quảng Nam,Huyện Đại Lộc,Xã Đại Hưng,R80007587
7299,Tỉnh Quảng Nam,Huyện Đại Lộc,Xã Đại Hồng,R80007577
7300,Tỉnh Quảng Nam,Huyện Đại Lộc,Xã Đại Lãnh,R80007581
7301,Tỉnh Quảng Nam,Huyện Đại Lộc,Xã Đại Minh,R80007578
7302,Tỉnh Quảng Nam,Huyện Đại Lộc,Xã Đại Nghĩa,R80007579
7303,Tỉnh Quảng Nam,Huyện Đại Lộc,Xã Đại Phong,R80007580
7304,Tỉnh Quảng Nam,Huyện Đại Lộc,Xã Đại Quang,R80007575
7305,Tỉnh Quảng Nam,Huyện Đại Lộc,Xã Đại Sơn,R80007588
7306,Tỉnh Quảng Nam,Huyện Đại Lộc,Xã Đại Thạnh,R80007589
7307,Tỉnh Quảng Nam,Huyện Đại Lộc,Xã Đại Thắng,R80007576
7308,Tỉnh Quảng Nam,Huyện Đại Lộc,Xã Đại Tân,R80007582
7309,Tỉnh Quảng Nam,Huyện Đại Lộc,Xã Đại Đồng,R80007591
7310,Tỉnh Quảng Nam,Thành Phố Hội An,Phường Cẩm An,R80007767
7311,Tỉnh Quảng Nam,Thành Phố Hội An,Phường Cẩm Châu,R80007760
7312,Tỉnh Quảng Nam,Thành Phố Hội An,Phường Cẩm Nam,R80007756
7313,Tỉnh Quảng Nam,Thành Phố Hội An,Phường Cẩm Phô,R80007762
7314,Tỉnh Quảng Nam,Thành Phố Hội An,Phường Cửa Đại,R80007757
7315,Tỉnh Quảng Nam,Thành Phố Hội An,Phường Minh An,R80007758
7316,Tỉnh Quảng Nam,Thành Phố Hội An,Phường Sơn Phong,R80007764
7317,Tỉnh Quảng Nam,Thành Phố Hội An,Phường Thanh Hà,R80007766
7318,Tỉnh Quảng Nam,Thành Phố Hội An,Phường Tân An,R80007759
7319,Tỉnh Quảng Nam,Thành Phố Hội An,Xã Cẩm Hà,R80007761
7320,Tỉnh Quảng Nam,Thành Phố Hội An,Xã Cẩm Kim,R80007755
7321,Tỉnh Quảng Nam,Thành Phố Hội An,Xã Cẩm Thanh,R80007763
7322,Tỉnh Quảng Nam,Thành Phố Hội An,Xã Tân Hiệp,R80007765
7323,Tỉnh Quảng Nam,Thành Phố Tam Kỳ,Phường An Mỹ,R80007650
7324,Tỉnh Quảng Nam,Thành Phố Tam Kỳ,Phường An Phú,R80007643
7325,Tỉnh Quảng Nam,Thành Phố Tam Kỳ,Phường An Sơn,R80007644
7326,Tỉnh Quảng Nam,Thành Phố Tam Kỳ,Phường An Xuân,R80007645
7327,Tỉnh Quảng Nam,Thành Phố Tam Kỳ,Phường Hòa Hương,R80007646
7328,Tỉnh Quảng Nam,Thành Phố Tam Kỳ,Phường Hòa Thuận,R80007651
7329,Tỉnh Quảng Nam,Thành Phố Tam Kỳ,Phường Phước Hòa,R80007652
7330,Tỉnh Quảng Nam,Thành Phố Tam Kỳ,Phường Trường Xuân,R80007649
7331,Tỉnh Quảng Nam,Thành Phố Tam Kỳ,Phường Tân Thạnh,R80007648
7332,Tỉnh Quảng Nam,Thành Phố Tam Kỳ,Xã Tam Ngọc,R80007653
7333,Tỉnh Quảng Nam,Thành Phố Tam Kỳ,Xã Tam Phú,R80007647
7334,Tỉnh Quảng Nam,Thành Phố Tam Kỳ,Xã Tam Thanh,R80007655
7335,Tỉnh Quảng Nam,Thành Phố Tam Kỳ,Xã Tam Thăng,R80007654
7336,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Phường Vĩnh Điện,R80007787
7337,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Phường Điện An,R80007770
7338,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Phường Điện Dương,R80007775
7339,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Phường Điện Nam Bắc,R80007772
7340,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Phường Điện Nam Trung,R80007785
7341,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Phường Điện Nam Đông,R80007784
7342,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Phường Điện Ngọc,R80007773
7343,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Xã Điện Hòa,R80007782
7344,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Xã Điện Hồng,R80007771
7345,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Xã Điện Minh,R80007783
7346,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Xã Điện Phong,R80007774
7347,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Xã Điện Phương,R80007779
7348,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Xã Điện Phước,R80007786
7349,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Xã Điện Quang,R80007778
7350,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Xã Điện Thắng Bắc,R80007776
7351,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Xã Điện Thắng Nam,R80007768
7352,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Xã Điện Thắng Trung,R80007780
7353,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Xã Điện Thọ,R80007777
7354,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Xã Điện Tiến,R80007781
7355,Tỉnh Quảng Nam,Thị Xã Điện Bàn,Xã Điện Trung,R80007769
7356,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Thị Trấn Ba Tơ,R80003086
7357,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Bích,R80003098
7358,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Cung,R80003094
7359,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Dinh,R80003095
7360,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Giang,R80003085
7361,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Khâm,R80003088
7362,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Liên,R80003101
7363,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Lế,R80003089
7364,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Nam,R80003090
7365,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Ngạc,R80003096
7366,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Thành,R80003091
7367,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Tiêu,R80003097
7368,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Trang,R80003087
7369,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Tô,R80003092
7370,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Vinh,R80003093
7371,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Vì,R80003102
7372,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Xa,R80003103
7373,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Điền,R80003100
7374,Tỉnh Quảng Ngãi,Huyện Ba Tơ,Xã Ba Động,R80003084
7375,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Thị Trấn Châu Ổ,R80003156
7376,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình An,R80003132
7377,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Chánh,R80003145
7378,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Châu,R80003151
7379,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Chương,R80003146
7380,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Dương,R80003152
7381,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Hiệp,R80003148
7382,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Hòa,R80003139
7383,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Hải,R80003138
7384,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Khương,R80003133
7385,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Long,R80003140
7386,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Minh,R80003141
7387,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Mỹ,R80003142
7388,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Nguyên,R80003143
7389,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Phú,R80003134
7390,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Phước,R80003149
7391,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Thanh,RVN156
7392,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Thanh Tây,R80003150
7393,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Thanh Đông,R80003135
7394,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Thuận,R80003144
7395,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Thạnh,R80003154
7396,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Thới,R80003137
7397,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Trung,R80003155
7398,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Trị,R80003136
7399,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Tân,R80003153
7400,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Tân Phú,RVN122
7401,Tỉnh Quảng Ngãi,Huyện Bình Sơn,Xã Bình Đông,R80003147
7402,Tỉnh Quảng Ngãi,Huyện Lý Sơn,Xã An Bình,R80003221
7403,Tỉnh Quảng Ngãi,Huyện Lý Sơn,Xã An Hải,R80003222
7404,Tỉnh Quảng Ngãi,Huyện Lý Sơn,Xã An Vĩnh,R80003223
7405,Tỉnh Quảng Ngãi,Huyện Minh Long,Xã Long Hiệp,R80003172
7406,Tỉnh Quảng Ngãi,Huyện Minh Long,Xã Long Mai,R80003173
7407,Tỉnh Quảng Ngãi,Huyện Minh Long,Xã Long Môn,R80003174
7408,Tỉnh Quảng Ngãi,Huyện Minh Long,Xã Long Sơn,R80003175
7409,Tỉnh Quảng Ngãi,Huyện Minh Long,Xã Thanh An,R80003176
7410,Tỉnh Quảng Ngãi,Huyện Mộ Đức,Thị Trấn Mộ Đức,R80003049
7411,Tỉnh Quảng Ngãi,Huyện Mộ Đức,Xã Đức Chánh,R80003050
7412,Tỉnh Quảng Ngãi,Huyện Mộ Đức,Xã Đức Hiệp,R80003040
7413,Tỉnh Quảng Ngãi,Huyện Mộ Đức,Xã Đức Hòa,R80003041
7414,Tỉnh Quảng Ngãi,Huyện Mộ Đức,Xã Đức Lân,R80003042
7415,Tỉnh Quảng Ngãi,Huyện Mộ Đức,Xã Đức Lợi,R80003043
7416,Tỉnh Quảng Ngãi,Huyện Mộ Đức,Xã Đức Minh,R80003051
7417,Tỉnh Quảng Ngãi,Huyện Mộ Đức,Xã Đức Nhuận,R80003044
7418,Tỉnh Quảng Ngãi,Huyện Mộ Đức,Xã Đức Phong,R80003045
7419,Tỉnh Quảng Ngãi,Huyện Mộ Đức,Xã Đức Phú,R80003046
7420,Tỉnh Quảng Ngãi,Huyện Mộ Đức,Xã Đức Thạnh,R80003048
7421,Tỉnh Quảng Ngãi,Huyện Mộ Đức,Xã Đức Thắng,R80003052
7422,Tỉnh Quảng Ngãi,Huyện Mộ Đức,Xã Đức Tân,R80003047
7423,Tỉnh Quảng Ngãi,Huyện Nghĩa Hành,Thị Trấn Chợ Chùa,R80003195
7424,Tỉnh Quảng Ngãi,Huyện Nghĩa Hành,Xã Hành Dũng,R80003197
7425,Tỉnh Quảng Ngãi,Huyện Nghĩa Hành,Xã Hành Minh,R80003200
7426,Tỉnh Quảng Ngãi,Huyện Nghĩa Hành,Xã Hành Nhân,R80003198
7427,Tỉnh Quảng Ngãi,Huyện Nghĩa Hành,Xã Hành Phước,R80003191
7428,Tỉnh Quảng Ngãi,Huyện Nghĩa Hành,Xã Hành Thiện,R80003201
7429,Tỉnh Quảng Ngãi,Huyện Nghĩa Hành,Xã Hành Thuận,R80003192
7430,Tỉnh Quảng Ngãi,Huyện Nghĩa Hành,Xã Hành Thịnh,R80003202
7431,Tỉnh Quảng Ngãi,Huyện Nghĩa Hành,Xã Hành Trung,R80003199
7432,Tỉnh Quảng Ngãi,Huyện Nghĩa Hành,Xã Hành Tín Tây,R80003194
7433,Tỉnh Quảng Ngãi,Huyện Nghĩa Hành,Xã Hành Tín Đông,R80003193
7434,Tỉnh Quảng Ngãi,Huyện Nghĩa Hành,Xã Hành Đức,R80003196
7435,Tỉnh Quảng Ngãi,Huyện Sơn Hà,Thị Trấn Di Lăng,R80003180
7436,Tỉnh Quảng Ngãi,Huyện Sơn Hà,Xã Sơn Ba,R80003183
7437,Tỉnh Quảng Ngãi,Huyện Sơn Hà,Xã Sơn Bao,R80003188
7438,Tỉnh Quảng Ngãi,Huyện Sơn Hà,Xã Sơn Cao,R80003184
7439,Tỉnh Quảng Ngãi,Huyện Sơn Hà,Xã Sơn Giang,R80003189
7440,Tỉnh Quảng Ngãi,Huyện Sơn Hà,Xã Sơn Hạ,R80003185
7441,Tỉnh Quảng Ngãi,Huyện Sơn Hà,Xã Sơn Hải,R80003177
7442,Tỉnh Quảng Ngãi,Huyện Sơn Hà,Xã Sơn Kỳ,R80003178
7443,Tỉnh Quảng Ngãi,Huyện Sơn Hà,Xã Sơn Linh,R80003186
7444,Tỉnh Quảng Ngãi,Huyện Sơn Hà,Xã Sơn Nham,R80003181
7445,Tỉnh Quảng Ngãi,Huyện Sơn Hà,Xã Sơn Thành,R80003182
7446,Tỉnh Quảng Ngãi,Huyện Sơn Hà,Xã Sơn Thượng,R80003190
7447,Tỉnh Quảng Ngãi,Huyện Sơn Hà,Xã Sơn Thủy,R80003179
7448,Tỉnh Quảng Ngãi,Huyện Sơn Hà,Xã Sơn Trung,R80003187
7449,Tỉnh Quảng Ngãi,Huyện Sơn Tây,Xã Sơn Bua,R80003112
7450,Tỉnh Quảng Ngãi,Huyện Sơn Tây,Xã Sơn Dung,R80003109
